axis_major_length,area,length,source_file,well_letter,well_num,strain,treatment
7.91490679423,27.145625,7.91490679423,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
15.0944761223,55.2946875,15.0944761223,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.04111951356,29.1525,9.04111951356,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
7.59896895915,23.15828125,7.59896895915,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
8.63918149108,31.6875,8.63918149108,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
13.454378969,45.5771875,13.454378969,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.07249957286,30.23515625,9.07249957286,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
13.8422451456,47.76890625,13.8422451456,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
12.2437182742,42.03875,12.2437182742,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
15.740467029,56.9846875,15.740467029,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
12.4285137603,42.01234375,12.4285137603,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
8.84041952902,28.28109375,8.84041952902,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
14.5264545665,50.06625,14.5264545665,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
7.59951233701,27.85859375,7.59951233701,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
11.5716398026,40.1375,11.5716398026,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.27847673132,34.30171875,9.27847673132,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
10.1603618007,36.57265625,10.1603618007,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.98886451241,39.2396875,9.98886451241,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
13.654303616,51.7034375,13.654303616,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
12.6055197289,46.23734375,12.6055197289,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
12.1963740206,42.8309375,12.1963740206,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.83698842277,35.806875,9.83698842277,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
8.20394918801,27.80578125,8.20394918801,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
14.4621044848,49.93421875,14.4621044848,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
14.8047448241,51.83546875,14.8047448241,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.0204559926,32.03078125,9.0204559926,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
9.4721511296,35.3315625,9.4721511296,WellA08_PointA08_0000_ChannelFITC BP_Seq0063_properties.csv,A,8,SP286,4.5 mm bead
11.2322460655,34.82984375,11.2322460655,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
17.400471888,57.85609375,17.400471888,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.84463009567,30.6840625,8.84463009567,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.52016434761,31.793125,9.52016434761,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.4227079507,40.2959375,12.4227079507,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.80564736108,30.65765625,9.80564736108,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.1785944389,35.9653125,11.1785944389,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.78123604104,26.82875,8.78123604104,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
15.1275798406,48.9571875,15.1275798406,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.0182522712,29.680625,9.0182522712,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.1756593543,45.44515625,13.1756593543,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.40939430645,31.50265625,9.40939430645,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.76830296737,31.1065625,8.76830296737,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
15.0355877246,52.09953125,15.0355877246,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
17.7168815205,57.24875,17.7168815205,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.48780610201,32.6909375,9.48780610201,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.96334945223,30.28796875,9.96334945223,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
15.0529662734,44.28328125,15.0529662734,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.96699826944,27.1984375,8.96699826944,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.6481786111,48.2178125,14.6481786111,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.5093641392,33.8,10.5093641392,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.7148683031,39.08125,11.7148683031,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.6274515356,27.75296875,8.6274515356,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.87526289852,22.709375,7.87526289852,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.5725350966,42.25,12.5725350966,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.8957498968,44.468125,14.8957498968,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.47317123617,28.91484375,8.47317123617,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.25934280095,26.82875,8.25934280095,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.16526971659,28.1490625,8.16526971659,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.97296054767,27.67375,8.97296054767,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.28326774847,29.046875,9.28326774847,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
5.67200786064,20.2271875,5.67200786064,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.3820993747,42.96296875,12.3820993747,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.2950719882,46.02609375,14.2950719882,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
6.78882907017,19.77828125,6.78882907017,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.52074151097,20.8609375,7.52074151097,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.86897300151,30.97453125,9.86897300151,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.45010310868,27.33046875,8.45010310868,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.8545280963,42.75171875,12.8545280963,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.9906913457,34.24890625,10.9906913457,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.49415193877,30.4728125,9.49415193877,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.17469184307,24.68984375,8.17469184307,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.07117748584,27.4625,9.07117748584,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.042745758,44.3096875,14.042745758,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.89466701594,22.73578125,7.89466701594,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.4286346235,42.88375,14.4286346235,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.82160087122,26.43265625,7.82160087122,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.3804814318,39.0284375,12.3804814318,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.46009805369,22.709375,7.46009805369,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.4085027013,40.34875,13.4085027013,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.2865390164,30.314375,10.2865390164,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
15.9556096014,53.7103125,15.9556096014,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.9902405907,40.53359375,11.9902405907,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.2362381359,49.40609375,14.2362381359,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.32085837094,27.6209375,8.32085837094,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.3256390381,38.57953125,12.3256390381,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.704031311,42.88375,14.704031311,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.206781716,45.8940625,14.206781716,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.98798641932,25.37640625,7.98798641932,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.71207667883,25.74609375,8.71207667883,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.92941743909,22.10203125,7.92941743909,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.66425822613,27.48890625,8.66425822613,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.2715297879,45.86765625,14.2715297879,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.31824594341,25.878125,7.31824594341,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.9988512461,38.57953125,12.9988512461,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.50457530897,24.1353125,7.50457530897,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.14034586201,29.23171875,9.14034586201,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.4283482887,39.63578125,13.4283482887,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.34950818265,23.05265625,7.34950818265,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.15533350452,26.37984375,9.15533350452,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.4081580289,41.53703125,12.4081580289,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.11064886192,21.94359375,8.11064886192,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.981887183,49.88140625,14.981887183,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.5776157451,40.1375,12.5776157451,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.56153711709,29.17890625,9.56153711709,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.42526626645,22.41890625,7.42526626645,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.0647693722,38.79078125,12.0647693722,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.7470077212,35.72765625,11.7470077212,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.4922669204,32.1628125,10.4922669204,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.7961024758,38.87,12.7961024758,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.6657596385,37.708125,12.6657596385,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.57271312,41.2465625,12.57271312,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.1982452328,45.2603125,14.1982452328,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.7026606986,45.2075,14.7026606986,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.57904735216,29.75984375,8.57904735216,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.5058293146,31.3178125,10.5058293146,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.51041089524,30.1559375,8.51041089524,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.6810533421,44.3625,12.6810533421,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.19277358873,28.22828125,9.19277358873,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.74676435664,28.96765625,8.74676435664,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.95363972317,37.074375,7.95363972317,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.93523760171,27.85859375,8.93523760171,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.79757797294,29.91828125,8.79757797294,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.4504156881,31.18578125,10.4504156881,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.8803830944,33.483125,9.8803830944,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.87849176511,29.28453125,9.87849176511,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.8519638153,35.70125,10.8519638153,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.227687605,32.55890625,10.227687605,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.5661011726,41.06171875,12.5661011726,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.2603221431,44.70578125,13.2603221431,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.6249120239,36.335,10.6249120239,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.2147560849,37.99859375,11.2147560849,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.77296335073,17.005625,8.77296335073,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.51497558677,25.74609375,8.51497558677,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
7.42839796236,22.7621875,7.42839796236,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.3555769064,32.426875,10.3555769064,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.90605828553,28.3603125,8.90605828553,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.92896845539,27.6209375,8.92896845539,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.7458683946,46.5278125,14.7458683946,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
15.4348238097,50.48875,15.4348238097,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.91232459097,30.42,9.91232459097,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
8.87529907414,28.2546875,8.87529907414,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
10.8435458375,32.55890625,10.8435458375,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.12102954433,28.4659375,9.12102954433,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
9.17534336813,29.6278125,9.17534336813,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.9880188083,44.2040625,13.9880188083,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
13.6121506784,43.01578125,13.6121506784,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
14.6929360494,43.75515625,14.6929360494,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
11.0868263311,32.11,11.0868263311,WellA08_PointA08_0001_ChannelFITC BP_Seq0064_properties.csv,A,8,SP286,4.5 mm bead
12.9842952255,39.68859375,12.9842952255,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.0523512943,27.990625,9.0523512943,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.7093234135,46.158125,14.7093234135,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.29773321942,27.1984375,8.29773321942,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.8332879638,46.9503125,14.8332879638,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.6500273228,45.101875,14.6500273228,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.31167893584,29.70703125,9.31167893584,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
15.4161160758,49.115625,15.4161160758,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
13.1731522738,39.58296875,13.1731522738,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.34676685672,25.5084375,8.34676685672,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
11.4609179481,36.46703125,11.4609179481,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.3505029288,42.59328125,14.3505029288,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
15.2741120856,51.016875,15.2741120856,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
10.7722256936,31.29140625,10.7722256936,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
7.51125622465,22.3396875,7.51125622465,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
7.37196886208,21.67953125,7.37196886208,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.96852353669,30.34078125,9.96852353669,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
12.8576989126,41.16734375,12.8576989126,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.50282084911,29.17890625,9.50282084911,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
15.3712810897,46.6334375,15.3712810897,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
15.8810076068,47.34640625,15.8810076068,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.87553686708,25.21796875,8.87553686708,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.75138033943,31.89875,9.75138033943,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.49987027153,24.47859375,8.49987027153,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.1355848135,47.13515625,14.1355848135,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.88877988436,31.4234375,9.88877988436,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
12.9196878807,38.7115625,12.9196878807,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
12.260834971,41.53703125,12.260834971,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
16.7641016507,50.88484375,16.7641016507,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.57714124711,24.21453125,8.57714124711,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.2544263441,45.524375,14.2544263441,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.7375323833,42.03875,14.7375323833,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
15.2952457994,49.40609375,15.2952457994,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
11.3239521342,37.57609375,11.3239521342,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
12.3619198265,37.5496875,12.3619198265,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
13.8984949204,40.9825,13.8984949204,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.82757652978,33.13984375,9.82757652978,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
7.29110916151,21.41546875,7.29110916151,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
8.52680411143,27.22484375,8.52680411143,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
10.6911637466,32.98140625,10.6911637466,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.0803886791,31.4234375,9.0803886791,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
11.7990862111,35.83328125,11.7990862111,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
7.3687740064,22.7621875,7.3687740064,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
9.07567132678,29.4165625,9.07567132678,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.8180837117,47.02953125,14.8180837117,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
11.8614990722,37.20640625,11.8614990722,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
14.330494749,41.19375,14.330494749,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
11.0533495836,34.61859375,11.0533495836,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
10.8585987705,31.81953125,10.8585987705,WellA08_PointA08_0002_ChannelFITC BP_Seq0065_properties.csv,A,8,SP286,4.5 mm bead
